"srprec","tract","block","blkreg","srtotreg","pctsrprec","blktotreg","pctblk"
"9408","35201","4003","104","970","10.721649484","104","100"
"9408","35201","4004","125","970","12.886597938","125","100"
"9408","35201","4005","219","970","22.577319587","219","100"
"9408","35202","3003","138","970","14.226804123","138","100"
"9408","35202","3004","164","970","16.907216494","164","100"
"9408","35202","3005","220","970","22.680412371","220","100"
"9409","35101","3006","103","817","12.607099143","103","100"
"9409","35102","1006","30","817","3.671970624","30","100"
"9409","35201","4000","114","817","13.953488372","114","100"
"9409","35201","4001","110","817","13.463892288","110","100"
"9409","35201","4002","106","817","12.974296205","106","100"
"9409","35202","3000","118","817","14.443084455","118","100"
"9409","35202","3001","127","817","15.544675642","127","100"
"9409","35202","3002","109","817","13.341493268","109","100"
"9411","35101","3001","111","1090","10.183486238","111","100"
"9411","35101","3002","123","1090","11.284403669","123","100"
"9411","35101","3003","122","1090","11.19266055","122","100"
"9411","35101","3004","130","1090","11.926605504","130","100"
"9411","35101","3005","110","1090","10.091743119","110","100"
"9411","35102","1001","116","1090","10.642201834","116","100"
"9411","35102","1002","103","1090","9.449541284","103","100"
"9411","35102","1003","54","1090","4.95412844","54","100"
"9411","35102","1004","113","1090","10.366972477","113","100"
"9411","35102","1005","108","1090","9.90825688","108","100"
"9412","32700","3003","118","1083","10.895660203","118","100"
"9412","32700","3004","123","1083","11.35734072","123","100"
"9412","32700","3005","117","1083","10.803324099","117","100"
"9412","32700","4003","118","1083","10.895660203","118","100"
"9412","32700","4004","90","1083","8.310249307","90","100"
"9412","32700","4005","116","1083","10.710987996","116","100"
"9412","32700","6000","116","1083","10.710987996","116","100"
"9412","32700","6001","55","1083","5.078485687","55","100"
"9412","32700","6002","75","1083","6.925207756","75","100"
"9412","32700","6003","88","1083","8.1255771","88","100"
"9412","32700","7007","67","1083","6.186518928","67","100"
"9413","32602","1005","101","1154","8.752166377","101","100"
"9413","32602","1006","119","1154","10.311958405","119","100"
"9413","32602","1009","95","1154","8.232235701","95","100"
"9413","32700","3000","116","1154","10.051993067","116","100"
"9413","32700","3001","109","1154","9.445407279","109","100"
"9413","32700","3002","121","1154","10.48526863","121","100"
"9413","32700","4000","98","1154","8.492201039","98","100"
"9413","32700","4001","110","1154","9.532062391","110","100"
"9413","32700","4002","60","1154","5.199306759","60","100"
"9413","32700","5001","116","1154","10.051993067","116","100"
"9413","32700","5002","109","1154","9.445407279","109","100"
"9414","32601","3002","122","1039","11.742059672","122","100"
"9414","32601","3003","105","1039","10.105871029","105","100"
"9414","32601","3004","107","1039","10.298363811","107","100"
"9414","32601","3005","112","1039","10.779595765","112","100"
"9414","32601","3006","117","1039","11.260827718","117","100"
"9414","32602","1004","137","1039","13.185755534","137","100"
"9414","32602","1007","128","1039","12.319538017","128","100"
"9414","32602","2006","114","1039","10.972088546","114","100"
"9414","32602","2007","97","1039","9.335899903","97","100"
"9415","32602","2000","116","1104","10.507246376","116","100"
"9415","32602","2001","59","1104","5.344202898","59","100"
"9415","32602","2002","58","1104","5.253623188","58","100"
"9415","32602","2003","114","1104","10.326086956","114","100"
"9415","32602","2004","123","1104","11.141304347","123","100"
"9415","32602","2005","93","1104","8.423913043","93","100"
"9415","32602","3000","106","1104","9.601449275","106","100"
"9415","32602","3001","118","1104","10.688405797","118","100"
"9415","32602","3002","113","1104","10.235507246","113","100"
"9415","32602","3003","93","1104","8.423913043","93","100"
"9415","32602","3004","111","1104","10.054347826","111","100"
"9416","35102","2006","75","1059","7.082152974","75","100"
"9416","35102","3006","90","1059","8.498583569","90","100"
"9416","35201","3000","121","1059","11.425873465","121","100"
"9416","35201","3001","127","1059","11.992445703","127","100"
"9416","35201","3002","114","1059","10.764872521","114","100"
"9416","35201","3003","114","1059","10.764872521","114","100"
"9416","35201","3004","124","1059","11.709159584","124","100"
"9416","35201","3005","127","1059","11.992445703","127","100"
"9416","35201","5000","104","1059","9.820585457","104","100"
"9416","35201","5001","63","1059","5.949008498","63","100"
"9417","35102","2001","96","996","9.638554216","96","100"
"9417","35102","2002","98","996","9.839357429","98","100"
"9417","35102","2003","93","996","9.337349397","93","100"
"9417","35102","2004","96","996","9.638554216","96","100"
"9417","35102","2005","112","996","11.244979919","112","100"
"9417","35102","3001","79","996","7.931726907","79","100"
"9417","35102","3002","117","996","11.746987951","117","100"
"9417","35102","3003","114","996","11.445783132","114","100"
"9417","35102","3004","107","996","10.742971887","107","100"
"9417","35102","3005","84","996","8.433734939","84","100"
"9418","32700","5003","92","1031","8.923375363","92","100"
"9418","32700","5004","108","1031","10.475266731","108","100"
"9418","32700","5005","116","1031","11.251212415","116","100"
"9418","32700","6004","98","1031","9.505334626","98","100"
"9418","32700","6005","97","1031","9.408341416","97","100"
"9418","32902","1003","76","1031","7.371483996","76","100"
"9418","32902","1004","115","1031","11.154219204","115","100"
"9418","32902","1005","101","1031","9.796314258","101","100"
"9418","32902","1006","112","1031","10.863239573","112","100"
"9418","32902","1007","116","1031","11.251212415","116","100"
"9419","32802","3005","116","947","12.249208025","116","100"
"9419","32802","3006","105","947","11.087645195","105","100"
"9419","32902","1000","102","947","10.770855332","102","100"
"9419","32902","1001","104","947","10.982048574","104","100"
"9419","32902","1002","63","947","6.652587117","63","100"
"9419","32902","2000","105","947","11.087645195","105","100"
"9419","32902","2001","106","947","11.193241816","106","100"
"9419","32902","2002","90","947","9.503695881","90","100"
"9419","32902","2003","77","947","8.130939809","77","100"
"9419","32902","2004","79","947","8.342133051","79","100"
"9421","32602","1008","121","960","12.604166666","121","100"
"9421","32602","3005","85","960","8.854166666","85","100"
"9421","32602","3006","110","960","11.458333333","110","100"
"9421","32802","1002","121","960","12.604166666","121","100"
"9421","32802","1003","113","960","11.770833333","113","100"
"9421","32802","3002","80","960","8.333333333","80","100"
"9421","32802","3003","108","960","11.25","108","100"
"9421","32802","3004","101","960","10.520833333","101","100"
"9421","32802","3007","121","960","12.604166666","121","100"
"9422","32802","1000","116","1017","11.406096361","116","100"
"9422","32802","1001","112","1017","11.012782694","112","100"
"9422","32802","2000","110","1017","10.81612586","110","100"
"9422","32802","2001","92","1017","9.046214355","92","100"
"9422","32802","2002","83","1017","8.161258603","83","100"
"9422","32802","2003","101","1017","9.931170108","101","100"
"9422","32802","2004","86","1017","8.456243854","86","100"
"9422","32802","2005","112","1017","11.012782694","112","100"
"9422","32802","3000","106","1017","10.422812192","106","100"
"9422","32802","3001","99","1017","9.734513274","99","100"
"9423","35201","1001","116","1001","11.588411588","116","100"
"9423","35201","1002","105","1001","10.489510489","105","100"
"9423","35201","1003","122","1001","12.187812187","122","100"
"9423","35201","1004","113","1001","11.288711288","113","100"
"9423","35201","1005","113","1001","11.288711288","113","100"
"9423","35201","5002","120","1001","11.988011988","120","100"
"9423","35201","5003","100","1001","9.99000999","100","100"
"9423","35201","5004","109","1001","10.889110889","109","100"
"9423","35201","5005","103","1001","10.289710289","103","100"
"9424","35102","4001","124","1167","10.625535561","124","100"
"9424","35102","4002","120","1167","10.282776349","120","100"
"9424","35102","4003","116","1167","9.940017137","116","100"
"9424","35102","4004","110","1167","9.42587832","110","100"
"9424","35102","4005","129","1167","11.053984575","129","100"
"9424","35102","4006","120","1167","10.282776349","120","100"
"9424","35102","4007","109","1167","9.340188517","109","100"
"9424","35102","4008","114","1167","9.768637532","114","100"
"9424","35201","1000","99","1167","8.483290488","99","100"
"9424","35201","2006","125","1167","10.711225364","125","100"
"9424","35300","1001","1","1167","0.085689802","13","7.692307692"
"9425","32901","1005","116","823","14.094775212","116","100"
"9425","32901","1007","107","823","13.001215066","107","100"
"9425","32902","2005","107","823","13.001215066","107","100"
"9425","32902","2006","96","823","11.664641555","96","100"
"9425","32902","2007","99","823","12.029161603","99","100"
"9425","32902","3005","101","823","12.272174969","101","100"
"9425","32902","3006","97","823","11.786148238","97","100"
"9425","32902","3007","100","823","12.150668286","100","100"
"9426","32901","1000","98","983","9.96948118","98","100"
"9426","32901","1001","81","983","8.240081383","81","100"
"9426","32901","1002","90","983","9.155645981","90","100"
"9426","32901","1003","112","983","11.393692777","112","100"
"9426","32901","1004","121","983","12.309257375","121","100"
"9426","32902","3000","89","983","9.053916581","89","100"
"9426","32902","3001","91","983","9.257375381","91","100"
"9426","32902","3002","98","983","9.96948118","98","100"
"9426","32902","3003","111","983","11.291963377","111","100"
"9426","32902","3004","92","983","9.359104781","92","100"
"9427","32801","1000","78","903","8.637873754","78","100"
"9427","32801","1001","98","903","10.852713178","98","100"
"9427","32801","1002","87","903","9.634551495","87","100"
"9427","32802","1005","83","903","9.19158361","83","100"
"9427","32802","1006","101","903","11.184939091","101","100"
"9427","32802","1007","87","903","9.634551495","87","100"
"9427","32802","1008","110","903","12.181616832","110","100"
"9427","32802","2006","66","903","7.308970099","66","100"
"9427","32802","2007","93","903","10.299003322","93","100"
"9427","32802","2008","100","903","11.07419712","100","100"
"9428","35201","2001","82","1254","6.53907496","82","100"
"9428","35201","2002","103","1254","8.213716108","103","100"
"9428","35201","2003","100","1254","7.974481658","100","100"
"9428","35201","2004","97","1254","7.735247208","97","100"
"9428","35201","2005","111","1254","8.851674641","111","100"
"9428","35400","1000","98","1254","7.814992025","98","100"
"9428","35400","1001","101","1254","8.054226475","101","100"
"9428","35400","1002","79","1254","6.29984051","79","100"
"9428","35400","1005","50","1254","3.987240829","50","100"
"9428","35400","1008","99","1254","7.894736842","99","100"
"9428","35400","1009","110","1254","8.771929824","110","100"
"9428","35400","2002","111","1254","8.851674641","111","100"
"9428","35400","2003","113","1254","9.011164274","113","100"
"9429","35300","1001","12","1085","1.105990783","13","92.307692307"
"9429","35300","1008","107","1085","9.861751152","107","100"
"9429","35300","1009","104","1085","9.585253456","104","100"
"9429","35300","6000","122","1085","11.244239631","122","100"
"9429","35300","6001","112","1085","10.322580645","112","100"
"9429","35300","6002","103","1085","9.493087557","103","100"
"9429","35300","6003","110","1085","10.138248847","110","100"
"9429","35400","2000","115","1085","10.599078341","115","100"
"9429","35400","2001","105","1085","9.677419354","105","100"
"9429","35400","2004","100","1085","9.216589861","100","100"
"9429","35400","2005","95","1085","8.755760368","95","100"
"9431","32901","2003","103","828","12.439613526","103","100"
"9431","32901","2004","108","828","13.04347826","108","100"
"9431","32901","2005","111","828","13.405797101","111","100"
"9431","32901","2006","112","828","13.526570048","112","100"
"9431","32901","2007","104","828","12.560386473","104","100"
"9431","32901","3005","108","828","13.04347826","108","100"
"9431","32901","3006","96","828","11.594202898","96","100"
"9431","32901","3007","86","828","10.386473429","86","100"
"9432","32901","2001","97","1036","9.362934362","97","100"
"9432","32901","2002","93","1036","8.976833976","93","100"
